year,state,state_po,D_name,R_name,T_name,party_win,D_votes,R_votes,T_votes,overall_winner,overall_runner_up,winner_state,electoral_votes,winner_votes,loser_votes,votes_to_flip,total_electoral_votes,electoral_votes_to_win,D_electoral,R_electoral,T_electoral,totalvotes,votes_to_win
1912,TEXAS,TX,Woodrow Wilson,William Howard Taft,Theodore Roosevelt,D,219489,28530,26745,D,T,True,20,219489,26745,96373,531,266,433,8,90,274764,
1912,UTAH,UT,Woodrow Wilson,William Howard Taft,Theodore Roosevelt,R,36579,42100,24174,D,T,False,4,42100,24174,8964,531,266,433,8,90,102853,
1912,VERMONT,VT,Woodrow Wilson,William Howard Taft,Theodore Roosevelt,R,15354,23332,22132,D,T,False,4,23332,22132,601,531,266,433,8,90,60818,
1912,VIRGINIA,VA,Woodrow Wilson,William Howard Taft,Theodore Roosevelt,D,90332,23288,21777,D,T,True,12,90332,21777,34278,531,266,433,8,90,135397,
1912,WASHINGTON,WA,Woodrow Wilson,William Howard Taft,Theodore Roosevelt,T,86840,70445,113698,D,T,False,7,113698,113698,1,531,266,433,8,90,270983,
1912,WEST VIRGINIA,WV,Woodrow Wilson,William Howard Taft,Theodore Roosevelt,D,113197,56754,79112,D,T,True,8,113197,79112,17043,531,266,433,8,90,249063,
1912,WISCONSIN,WI,Woodrow Wilson,William Howard Taft,Theodore Roosevelt,D,164230,130596,62448,D,T,True,13,164230,62448,50892,531,266,433,8,90,357274,
1912,WYOMING,WY,Woodrow Wilson,William Howard Taft,Theodore Roosevelt,D,15310,14560,9232,D,T,True,3,15310,9232,3040,531,266,433,8,90,39102,
1916,ALABAMA,AL,Woodrow Wilson,Charles Evans Hughes,,D,99409,28662,0,D,R,True,12,99409,28662,35374,531,266,276,255,0,128071,
1916,ARIZONA,AZ,Woodrow Wilson,Charles Evans Hughes,,D,33170,20524,3174,D,R,True,3,33170,20524,6324,531,266,276,255,0,56868,
1916,ARKANSAS,AR,Woodrow Wilson,Charles Evans Hughes,,D,112189,47153,0,D,R,True,9,112189,47153,32519,531,266,276,255,0,159342,
1916,CALIFORNIA,CA,Woodrow Wilson,Charles Evans Hughes,,D,466289,462516,0,D,R,True,13,466289,462516,1887,531,266,276,255,0,928805,
1916,COLORADO,CO,Woodrow Wilson,Charles Evans Hughes,,D,178816,102308,0,D,R,True,6,178816,102308,38255,531,266,276,255,0,281124,
1916,CONNECTICUT,CT,Woodrow Wilson,Charles Evans Hughes,,R,99786,106514,0,D,R,False,7,106514,106514,1,531,266,276,255,0,206300,
1916,DELAWARE,DE,Woodrow Wilson,Charles Evans Hughes,,R,24753,26011,0,D,R,False,3,26011,26011,1,531,266,276,255,0,50764,
1916,FLORIDA,FL,Woodrow Wilson,Charles Evans Hughes,,D,55984,14611,5353,D,R,True,6,55984,14611,20687,531,266,276,255,0,75948,
1916,GEORGIA,GA,Woodrow Wilson,Charles Evans Hughes,,D,127754,11294,20692,D,R,True,14,127754,11294,58231,531,266,276,255,0,159740,
1916,IDAHO,ID,Woodrow Wilson,Charles Evans Hughes,,D,70054,55368,8066,D,R,True,4,70054,55368,7344,531,266,276,255,0,133488,
1916,ILLINOIS,IL,Woodrow Wilson,Charles Evans Hughes,,R,950229,1152549,0,D,R,False,29,1152549,1152549,1,531,266,276,255,0,2102778,
1916,INDIANA,IN,Woodrow Wilson,Charles Evans Hughes,,R,334063,341005,0,D,R,False,15,341005,341005,1,531,266,276,255,0,675068,
1916,IOWA,IA,Woodrow Wilson,Charles Evans Hughes,,R,221699,280439,0,D,R,False,13,280439,280439,1,531,266,276,255,0,502138,
1916,KANSAS,KS,Woodrow Wilson,Charles Evans Hughes,,D,314588,277658,0,D,R,True,10,314588,277658,18466,531,266,276,255,0,592246,
1916,KENTUCKY,KY,Woodrow Wilson,Charles Evans Hughes,,D,269990,241854,0,D,R,True,13,269990,241854,14069,531,266,276,255,0,511844,
1916,LOUISIANA,LA,Woodrow Wilson,Charles Evans Hughes,,D,79875,6466,6349,D,R,True,10,79875,6466,36705,531,266,276,255,0,92690,
1916,MAINE,ME,Woodrow Wilson,Charles Evans Hughes,,R,64033,69508,0,D,R,False,6,69508,69508,1,531,266,276,255,0,133541,
1916,MARYLAND,MD,Woodrow Wilson,Charles Evans Hughes,,D,138359,117347,0,D,R,True,8,138359,117347,10507,531,266,276,255,0,255706,
1916,MASSACHUSETTS,MA,Woodrow Wilson,Charles Evans Hughes,,R,247885,268784,0,D,R,False,18,268784,268784,1,531,266,276,255,0,516669,
1916,MICHIGAN,MI,Woodrow Wilson,Charles Evans Hughes,,R,286775,339097,0,D,R,False,15,339097,339097,1,531,266,276,255,0,625872,
1916,MINNESOTA,MN,Woodrow Wilson,Charles Evans Hughes,,R,179152,179544,20117,D,R,False,12,179544,179544,1,531,266,276,255,0,378813,
1916,MISSISSIPPI,MS,Woodrow Wilson,Charles Evans Hughes,,D,80422,4253,0,D,R,True,10,80422,4253,38085,531,266,276,255,0,84675,
1916,MISSOURI,MO,Woodrow Wilson,Charles Evans Hughes,,D,398032,369339,0,D,R,True,18,398032,369339,14347,531,266,276,255,0,767371,
1916,MONTANA,MT,Woodrow Wilson,Charles Evans Hughes,,D,101063,66750,9564,D,R,True,4,101063,66750,17157,531,266,276,255,0,177377,
1916,NEBRASKA,NE,Woodrow Wilson,Charles Evans Hughes,,D,158827,117347,0,D,R,True,8,158827,117347,20741,531,266,276,255,0,276174,
1916,NEVADA,NV,Woodrow Wilson,Charles Evans Hughes,,D,17776,12127,3065,D,R,True,3,17776,12127,2825,531,266,276,255,0,32968,
1916,NEW HAMPSHIRE,NH,Woodrow Wilson,Charles Evans Hughes,,D,43781,43725,0,D,R,True,4,43781,43725,29,531,266,276,255,0,87506,
1916,NEW JERSEY,NJ,Woodrow Wilson,Charles Evans Hughes,,R,211018,268982,0,D,R,False,14,268982,268982,1,531,266,276,255,0,480000,
1916,NEW MEXICO,NM,Woodrow Wilson,Charles Evans Hughes,,D,33693,31163,0,D,R,True,3,33693,31163,1266,531,266,276,255,0,64856,
1916,NEW YORK,NY,Woodrow Wilson,Charles Evans Hughes,,R,759426,879238,0,D,R,False,45,879238,879238,1,531,266,276,255,0,1638664,
1916,NORTH CAROLINA,NC,Woodrow Wilson,Charles Evans Hughes,,D,168383,120890,0,D,R,True,12,168383,120890,23747,531,266,276,255,0,289273,
1916,NORTH DAKOTA,ND,Woodrow Wilson,Charles Evans Hughes,,D,55206,53471,0,D,R,True,5,55206,53471,868,531,266,276,255,0,108677,
1916,OHIO,OH,Woodrow Wilson,Charles Evans Hughes,,D,604161,514753,0,D,R,True,24,604161,514753,44705,531,266,276,255,0,1118914,
1916,OKLAHOMA,OK,Woodrow Wilson,Charles Evans Hughes,,D,148133,97233,45091,D,R,True,10,148133,97233,25451,531,266,276,255,0,290457,
1916,OREGON,OR,Woodrow Wilson,Charles Evans Hughes,,R,120087,126813,0,D,R,False,5,126813,126813,1,531,266,276,255,0,246900,
1916,PENNSYLVANIA,PA,Woodrow Wilson,Charles Evans Hughes,,R,521784,703823,0,D,R,False,38,703823,703823,1,531,266,276,255,0,1225607,
1916,RHODE ISLAND,RI,Woodrow Wilson,Charles Evans Hughes,,R,40394,44858,0,D,R,False,5,44858,44858,1,531,266,276,255,0,85252,
1916,SOUTH CAROLINA,SC,Woodrow Wilson,Charles Evans Hughes,,D,61846,1550,0,D,R,True,9,61846,1550,30149,531,266,276,255,0,63396,
1916,SOUTH DAKOTA,SD,Woodrow Wilson,Charles Evans Hughes,,R,59191,64217,0,D,R,False,5,64217,64217,1,531,266,276,255,0,123408,
1916,TENNESSEE,TN,Woodrow Wilson,Charles Evans Hughes,,D,153280,116223,0,D,R,True,12,153280,116223,18529,531,266,276,255,0,269503,
1916,TEXAS,TX,Woodrow Wilson,Charles Evans Hughes,,D,286514,64999,18963,D,R,True,20,286514,64999,110758,531,266,276,255,0,370476,
1916,UTAH,UT,Woodrow Wilson,Charles Evans Hughes,,D,84145,54137,0,D,R,True,4,84145,54137,15005,531,266,276,255,0,138282,
1916,VERMONT,VT,Woodrow Wilson,Charles Evans Hughes,,R,22708,40250,0,D,R,False,4,40250,40250,1,531,266,276,255,0,62958,
1916,VIRGINIA,VA,Woodrow Wilson,Charles Evans Hughes,,D,102824,49356,0,D,R,True,12,102824,49356,26735,531,266,276,255,0,152180,
1916,WASHINGTON,WA,Woodrow Wilson,Charles Evans Hughes,,D,183388,167208,22800,D,R,True,7,183388,167208,8091,531,266,276,255,0,373396,
1916,WEST VIRGINIA,WV,Woodrow Wilson,Charles Evans Hughes,,R,140403,143124,0,D,R,False,8,143124,143124,1,531,266,276,255,0,283527,
1916,WISCONSIN,WI,Woodrow Wilson,Charles Evans Hughes,,R,193042,221323,27846,D,R,False,13,221323,221323,1,531,266,276,255,0,442211,
1916,WYOMING,WY,Woodrow Wilson,Charles Evans Hughes,,D,28376,21698,0,D,R,True,3,28376,21698,3340,531,266,276,255,0,50074,
1920,ALABAMA,AL,James M. Cox,Warren G. Harding,,D,160560,96589,0,R,D,False,12,160560,160560,1,531,266,127,404,0,257149,
1920,ARIZONA,AZ,James M. Cox,Warren G. Harding,,R,29546,37016,0,R,D,True,3,37016,29546,3736,531,266,127,404,0,66562,
1920,ARKANSAS,AR,James M. Cox,Warren G. Harding,,D,106682,71948,0,R,D,False,9,106682,106682,1,531,266,127,404,0,178630,
1920,CALIFORNIA,CA,James M. Cox,Warren G. Harding,,R,229191,624992,64076,R,D,True,13,624992,229191,197901,531,266,127,404,0,918259,
1920,COLORADO,CO,James M. Cox,Warren G. Harding,,R,104936,173248,0,R,D,True,6,173248,104936,34157,531,266,127,404,0,278184,
1920,CONNECTICUT,CT,James M. Cox,Warren G. Harding,,R,120721,229238,0,R,D,True,7,229238,120721,54259,531,266,127,404,0,349959,
1920,DELAWARE,DE,James M. Cox,Warren G. Harding,,R,39911,52858,0,R,D,True,3,52858,39911,6474,531,266,127,404,0,92769,
1920,FLORIDA,FL,James M. Cox,Warren G. Harding,,D,90515,44853,0,R,D,False,6,90515,90515,1,531,266,127,404,0,135368,
1920,GEORGIA,GA,James M. Cox,Warren G. Harding,,D,107162,41089,0,R,D,False,14,107162,107162,1,531,266,127,404,0,148251,
1920,IDAHO,ID,James M. Cox,Warren G. Harding,,R,46579,88975,0,R,D,True,4,88975,46579,21199,531,266,127,404,0,135554,
1920,ILLINOIS,IL,James M. Cox,Warren G. Harding,,R,534395,1420480,0,R,D,True,29,1420480,534395,443043,531,266,127,404,0,1954875,
1920,INDIANA,IN,James M. Cox,Warren G. Harding,,R,511364,696370,0,R,D,True,15,696370,511364,92504,531,266,127,404,0,1207734,
1920,IOWA,IA,James M. Cox,Warren G. Harding,,R,227921,634674,0,R,D,True,13,634674,227921,203377,531,266,127,404,0,862595,
1920,KANSAS,KS,James M. Cox,Warren G. Harding,,R,185464,369268,0,R,D,True,10,369268,185464,91903,531,266,127,404,0,554732,
1920,KENTUCKY,KY,James M. Cox,Warren G. Harding,,D,456497,452480,0,R,D,False,13,456497,456497,1,531,266,127,404,0,908977,
1920,LOUISIANA,LA,James M. Cox,Warren G. Harding,,D,87519,38538,0,R,D,False,10,87519,87519,1,531,266,127,404,0,126057,
1920,MAINE,ME,James M. Cox,Warren G. Harding,,R,58961,136355,0,R,D,True,6,136355,58961,38698,531,266,127,404,0,195316,
1920,MARYLAND,MD,James M. Cox,Warren G. Harding,,R,180626,236117,0,R,D,True,8,236117,180626,27746,531,266,127,404,0,416743,
1920,MASSACHUSETTS,MA,James M. Cox,Warren G. Harding,,R,276691,681153,0,R,D,True,18,681153,276691,202232,531,266,127,404,0,957844,
1920,MICHIGAN,MI,James M. Cox,Warren G. Harding,,R,233450,762865,0,R,D,True,15,762865,233450,264708,531,266,127,404,0,996315,
1920,MINNESOTA,MN,James M. Cox,Warren G. Harding,,R,142994,519421,56106,R,D,True,12,519421,142994,188214,531,266,127,404,0,718521,
1920,MISSISSIPPI,MS,James M. Cox,Warren G. Harding,,D,69277,11576,0,R,D,False,10,69277,69277,1,531,266,127,404,0,80853,
1920,MISSOURI,MO,James M. Cox,Warren G. Harding,,R,574799,727162,0,R,D,True,18,727162,574799,76182,531,266,127,404,0,1301961,
1920,MONTANA,MT,James M. Cox,Warren G. Harding,,R,57372,109430,12204,R,D,True,4,109430,57372,26030,531,266,127,404,0,179006,
1920,NEBRASKA,NE,James M. Cox,Warren G. Harding,,R,119608,247498,0,R,D,True,8,247498,119608,63946,531,266,127,404,0,367106,
1920,NEVADA,NV,James M. Cox,Warren G. Harding,,R,9851,15479,1864,R,D,True,3,15479,9851,2815,531,266,127,404,0,27194,
1920,NEW HAMPSHIRE,NH,James M. Cox,Warren G. Harding,,R,62662,95196,0,R,D,True,4,95196,62662,16268,531,266,127,404,0,157858,
1920,NEW JERSEY,NJ,James M. Cox,Warren G. Harding,,R,256887,611541,0,R,D,True,14,611541,256887,177328,531,266,127,404,0,868428,
1920,NEW MEXICO,NM,James M. Cox,Warren G. Harding,,R,46668,57634,0,R,D,True,3,57634,46668,5484,531,266,127,404,0,104302,
1920,NEW YORK,NY,James M. Cox,Warren G. Harding,,R,781238,1871167,203201,R,D,True,45,1871167,781238,544965,531,266,127,404,0,2855606,
1920,NORTH CAROLINA,NC,James M. Cox,Warren G. Harding,,D,305447,232848,0,R,D,False,12,305447,305447,1,531,266,127,404,0,538295,
1920,NORTH DAKOTA,ND,James M. Cox,Warren G. Harding,,R,37422,160072,0,R,D,True,5,160072,37422,61326,531,266,127,404,0,197494,
1920,OHIO,OH,James M. Cox,Warren G. Harding,,R,780037,1182022,0,R,D,True,24,1182022,780037,200993,531,266,127,404,0,1962059,
1920,OKLAHOMA,OK,James M. Cox,Warren G. Harding,,R,217053,243831,25726,R,D,True,10,243831,217053,13390,531,266,127,404,0,486610,
1920,OREGON,OR,James M. Cox,Warren G. Harding,,R,80019,143592,0,R,D,True,5,143592,80019,31787,531,266,127,404,0,223611,
1920,PENNSYLVANIA,PA,James M. Cox,Warren G. Harding,,R,503843,1218216,0,R,D,True,38,1218216,503843,357187,531,266,127,404,0,1722059,
1920,RHODE ISLAND,RI,James M. Cox,Warren G. Harding,,R,55062,107463,0,R,D,True,5,107463,55062,26201,531,266,127,404,0,162525,
1920,SOUTH CAROLINA,SC,James M. Cox,Warren G. Harding,,D,64170,2610,0,R,D,False,9,64170,64170,1,531,266,127,404,0,66780,
1920,SOUTH DAKOTA,SD,James M. Cox,Warren G. Harding,,R,35938,110692,34707,R,D,True,5,110692,35938,37378,531,266,127,404,0,181337,
1920,TENNESSEE,TN,James M. Cox,Warren G. Harding,,R,206558,219829,0,R,D,True,12,219829,206558,6636,531,266,127,404,0,426387,
1920,TEXAS,TX,James M. Cox,Warren G. Harding,,D,288767,114538,47968,R,D,False,20,288767,288767,1,531,266,127,404,0,451273,
1920,UTAH,UT,James M. Cox,Warren G. Harding,,R,56639,81555,0,R,D,True,4,81555,56639,12459,531,266,127,404,0,138194,
1920,VERMONT,VT,James M. Cox,Warren G. Harding,,R,20919,68212,0,R,D,True,4,68212,20919,23647,531,266,127,404,0,89131,
1920,VIRGINIA,VA,James M. Cox,Warren G. Harding,,D,141670,87456,0,R,D,False,12,141670,141670,1,531,266,127,404,0,229126,
1920,WASHINGTON,WA,James M. Cox,Warren G. Harding,,R,84298,223137,77246,R,D,True,7,223137,84298,69420,531,266,127,404,0,384681,
1920,WEST VIRGINIA,WV,James M. Cox,Warren G. Harding,,R,220789,282007,0,R,D,True,8,282007,220789,30610,531,266,127,404,0,502796,
1920,WISCONSIN,WI,James M. Cox,Warren G. Harding,,R,113422,498576,80635,R,D,True,13,498576,113422,192578,531,266,127,404,0,692633,
1920,WYOMING,WY,James M. Cox,Warren G. Harding,,R,17429,35091,0,R,D,True,3,35091,17429,8832,531,266,127,404,0,52520,
1924,ALABAMA,AL,John W. Davis,Calvin Coolidge,Robert M. La Follette,D,112966,45005,0,R,D,False,12,112966,112966,1,531,266,136,382,13,157971,
1924,ARIZONA,AZ,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,26235,30516,17210,R,D,True,3,30516,26235,2141,531,266,136,382,13,73961,
1924,ARKANSAS,AR,John W. Davis,Calvin Coolidge,Robert M. La Follette,D,84790,40583,13167,R,D,False,9,84790,84790,1,531,266,136,382,13,138540,
1924,CALIFORNIA,CA,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,105514,733250,424649,R,D,True,13,733250,105514,313869,531,266,136,382,13,1263413,
1924,COLORADO,CO,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,75238,195171,69945,R,D,True,6,195171,75238,59967,531,266,136,382,13,340354,
1924,CONNECTICUT,CT,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,110184,246322,42416,R,D,True,7,246322,110184,68070,531,266,136,382,13,398922,
1924,DELAWARE,DE,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,33445,52441,4979,R,D,True,3,52441,33445,9499,531,266,136,382,13,90865,
1924,FLORIDA,FL,John W. Davis,Calvin Coolidge,Robert M. La Follette,D,62083,30633,8625,R,D,False,6,62083,62083,1,531,266,136,382,13,101341,
1924,GEORGIA,GA,John W. Davis,Calvin Coolidge,Robert M. La Follette,D,123200,30300,12691,R,D,False,14,123200,123200,1,531,266,136,382,13,166191,
1924,IDAHO,ID,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,24256,69879,54160,R,D,True,4,69879,24256,22812,531,266,136,382,13,148295,
1924,ILLINOIS,IL,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,576975,1453321,432027,R,D,True,29,1453321,576975,438174,531,266,136,382,13,2462323,
1924,INDIANA,IN,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,492245,703042,71700,R,D,True,15,703042,492245,105399,531,266,136,382,13,1266987,
1924,IOWA,IA,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,160382,537458,274448,R,D,True,13,537458,160382,188539,531,266,136,382,13,972288,
1924,KANSAS,KS,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,156319,407671,98461,R,D,True,10,407671,156319,125677,531,266,136,382,13,662451,
1924,KENTUCKY,KY,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,374855,398966,0,R,D,True,13,398966,374855,12056,531,266,136,382,13,773821,
1924,LOUISIANA,LA,John W. Davis,Calvin Coolidge,Robert M. La Follette,D,93218,24670,0,R,D,False,10,93218,93218,1,531,266,136,382,13,117888,
1924,MAINE,ME,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,41964,138440,11382,R,D,True,6,138440,41964,48239,531,266,136,382,13,191786,
1924,MARYLAND,MD,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,148072,162414,47157,R,D,True,8,162414,148072,7172,531,266,136,382,13,357643,
1924,MASSACHUSETTS,MA,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,280831,703476,141225,R,D,True,18,703476,280831,211323,531,266,136,382,13,1125532,
1924,MICHIGAN,MI,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,152359,874631,122014,R,D,True,15,874631,152359,361137,531,266,136,382,13,1149004,
1924,MINNESOTA,MN,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,55913,420759,339192,R,D,True,12,420759,55913,182424,531,266,136,382,13,815864,
1924,MISSISSIPPI,MS,John W. Davis,Calvin Coolidge,Robert M. La Follette,D,100474,8494,0,R,D,False,10,100474,100474,1,531,266,136,382,13,108968,
1924,MISSOURI,MO,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,572753,648486,84160,R,D,True,18,648486,572753,37867,531,266,136,382,13,1305399,
1924,MONTANA,MT,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,33805,74138,66123,R,D,True,4,74138,33805,20167,531,266,136,382,13,174066,
1924,NEBRASKA,NE,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,137289,218585,106701,R,D,True,8,218585,137289,40649,531,266,136,382,13,462575,
1924,NEVADA,NV,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,5909,11243,9769,R,D,True,3,11243,5909,2668,531,266,136,382,13,26921,
1924,NEW HAMPSHIRE,NH,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,57201,98575,8993,R,D,True,4,98575,57201,20688,531,266,136,382,13,164769,
1924,NEW JERSEY,NJ,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,297743,675162,108901,R,D,True,14,675162,297743,188710,531,266,136,382,13,1081806,
1924,NEW MEXICO,NM,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,48542,54745,9543,R,D,True,3,54745,48542,3102,531,266,136,382,13,112830,
1924,NEW YORK,NY,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,950796,1820058,474913,R,D,True,45,1820058,950796,434632,531,266,136,382,13,3245767,
1924,NORTH CAROLINA,NC,John W. Davis,Calvin Coolidge,Robert M. La Follette,D,284270,191753,0,R,D,False,12,284270,284270,1,531,266,136,382,13,476023,
1924,NORTH DAKOTA,ND,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,13858,94931,89922,R,D,True,5,94931,13858,40537,531,266,136,382,13,198711,
1924,OHIO,OH,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,477888,1176130,357948,R,D,True,24,1176130,477888,349122,531,266,136,382,13,2011966,
1924,OKLAHOMA,OK,John W. Davis,Calvin Coolidge,Robert M. La Follette,D,255798,226242,46375,R,D,False,10,255798,255798,1,531,266,136,382,13,528415,
1924,OREGON,OR,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,67589,142579,68403,R,D,True,5,142579,67589,37496,531,266,136,382,13,278571,
1924,PENNSYLVANIA,PA,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,409192,1401481,307567,R,D,True,38,1401481,409192,496145,531,266,136,382,13,2118240,
1924,RHODE ISLAND,RI,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,76606,125286,0,R,D,True,5,125286,76606,24341,531,266,136,382,13,201892,
1924,SOUTH CAROLINA,SC,John W. Davis,Calvin Coolidge,Robert M. La Follette,D,49008,1123,0,R,D,False,9,49008,49008,1,531,266,136,382,13,50131,
1924,SOUTH DAKOTA,SD,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,27214,101299,75355,R,D,True,5,101299,27214,37043,531,266,136,382,13,203868,
1924,TENNESSEE,TN,John W. Davis,Calvin Coolidge,Robert M. La Follette,D,158682,130728,0,R,D,False,12,158682,158682,1,531,266,136,382,13,289410,
1924,TEXAS,TX,John W. Davis,Calvin Coolidge,Robert M. La Follette,D,484605,130023,42881,R,D,False,20,484605,484605,1,531,266,136,382,13,657509,
1924,UTAH,UT,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,47001,77327,32662,R,D,True,4,77327,47001,15164,531,266,136,382,13,156990,
1924,VERMONT,VT,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,16124,80498,5964,R,D,True,4,80498,16124,32188,531,266,136,382,13,102586,
1924,VIRGINIA,VA,John W. Davis,Calvin Coolidge,Robert M. La Follette,D,139797,73359,0,R,D,False,12,139797,139797,1,531,266,136,382,13,213156,
1924,WASHINGTON,WA,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,42842,220224,150727,R,D,True,7,220224,42842,88692,531,266,136,382,13,413793,
1924,WEST VIRGINIA,WV,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,257232,288635,36723,R,D,True,8,288635,257232,15702,531,266,136,382,13,582590,
1924,WISCONSIN,WI,John W. Davis,Calvin Coolidge,Robert M. La Follette,T,68115,311614,453678,R,D,False,13,453678,68115,192782,531,266,136,382,13,833407,
1924,WYOMING,WY,John W. Davis,Calvin Coolidge,Robert M. La Follette,R,12868,41858,25174,R,D,True,3,41858,12868,14496,531,266,136,382,13,79900,
1928,ALABAMA,AL,Al Smith,Herbert Hoover,,D,127797,120753,0,R,D,False,12,127797,127797,1,531,266,87,444,0,248550,
1928,ARIZONA,AZ,Al Smith,Herbert Hoover,,R,38537,52533,0,R,D,True,3,52533,38537,6999,531,266,87,444,0,91070,
1928,ARKANSAS,AR,Al Smith,Herbert Hoover,,D,123140,77789,0,R,D,False,9,123140,123140,1,531,266,87,444,0,200929,
1928,CALIFORNIA,CA,Al Smith,Herbert Hoover,,R,614365,1162323,0,R,D,True,13,1162323,614365,273980,531,266,87,444,0,1776688,
1928,COLORADO,CO,Al Smith,Herbert Hoover,,R,133131,253872,0,R,D,True,6,253872,133131,60371,531,266,87,444,0,387003,
1928,CONNECTICUT,CT,Al Smith,Herbert Hoover,,R,252085,296641,0,R,D,True,7,296641,252085,22279,531,266,87,444,0,548726,
1928,DELAWARE,DE,Al Smith,Herbert Hoover,,R,36643,68860,0,R,D,True,3,68860,36643,16109,531,266,87,444,0,105503,
1928,FLORIDA,FL,Al Smith,Herbert Hoover,,R,101764,144168,0,R,D,True,6,144168,101764,21203,531,266,87,444,0,245932,
